[['Portland Trail Blazers', 0.471, 8.0, 12.0, 0.692], ['San Antonio Spurs', 0.5, 16.0, 8.0, 0.765], 0]
[['Phoenix Suns', 0.463, 11.0, 6.0, 0.621], ['San Antonio Spurs', 0.482, 12.0, 7.0, 0.72], 0]
[['Philadelphia 76ers', 0.395, 10.0, 19.0, 0.657], ['Detroit Pistons', 0.549, 14.0, 14.0, 0.733], 0]
[['Atlanta Hawks', 0.383, 21.0, 5.0, 0.775], ['Boston Celtics', 0.417, 12.0, 13.0, 0.731], 0]
[['Denver Nuggets', 0.44, 14.0, 15.0, 0.806], ['Los Angeles Lakers', 0.505, 11.0, 12.0, 0.75], 0]
[['Orlando Magic', 0.466, 14.0, 10.0, 0.741], ['Toronto Raptors', 0.494, 12.0, 13.0, 0.857], 0]
[['Cleveland Cavaliers', 0.397, 23.0, 15.0, 0.522], ['Washington Wizards', 0.521, 11.0, 5.0, 0.727], 0]
[['Houston Rockets', 0.444, 9.0, 16.0, 0.727], ['Utah Jazz', 0.457, 12.0, 13.0, 0.606], 1]
[['Detroit Pistons', 0.409, 23.0, 7.0, 0.692], ['Philadelphia 76ers', 0.459, 15.0, 11.0, 0.839], 0]
[['New Orleans Hornets', 0.379, 9.0, 14.0, 1.0], ['Dallas Mavericks', 0.427, 7.0, 14.0, 0.737], 0]
[['San Antonio Spurs', 0.494, 9.0, 9.0, 0.586], ['Phoenix Suns', 0.561, 11.0, 6.0, 0.895], 1]
[['Orlando Magic', 0.435, 9.0, 12.0, 0.706], ['Toronto Raptors', 0.493, 18.0, 13.0, 0.677], 1]
[['Los Angeles Lakers', 0.372, 16.0, 15.0, 0.789], ['Denver Nuggets', 0.463, 8.0, 5.0, 0.606], 1]
[['Boston Celtics', 0.444, 10.0, 9.0, 0.92], ['Atlanta Hawks', 0.474, 11.0, 12.0, 0.741], 0]
[['Houston Rockets', 0.367, 10.0, 11.0, 0.68], ['Utah Jazz', 0.431, 12.0, 10.0, 0.774], 0]
[['Cleveland Cavaliers', 0.41, 18.0, 18.0, 0.697], ['Washington Wizards', 0.457, 12.0, 6.0, 0.788], 1]
[['San Antonio Spurs', 0.39, 15.0, 12.0, 0.75], ['Phoenix Suns', 0.427, 8.0, 12.0, 0.741], 0]
[['Detroit Pistons', 0.425, 14.0, 15.0, 0.864], ['Philadelphia 76ers', 0.463, 19.0, 9.0, 0.704], 1]
[['New Orleans Hornets', 0.36, 8.0, 16.0, 0.75], ['Dallas Mavericks', 0.5, 9.0, 5.0, 0.81], 1]
[['Toronto Raptors', 0.412, 6.0, 9.0, 0.824], ['Orlando Magic', 0.449, 13.0, 16.0, 0.821], 0]
[['Boston Celtics', 0.412, 10.0, 15.0, 0.556], ['Atlanta Hawks', 0.478, 17.0, 8.0, 0.879], 0]
[['Los Angeles Lakers', 0.443, 16.0, 17.0, 0.792], ['Denver Nuggets', 0.46, 12.0, 15.0, 0.633], 1]
[['Philadelphia 76ers', 0.423, 18.0, 9.0, 0.792], ['Detroit Pistons', 0.581, 17.0, 10.0, 0.5], 0]
[['Dallas Mavericks', 0.427, 8.0, 15.0, 0.789], ['New Orleans Hornets', 0.487, 5.0, 12.0, 0.75], 0]
[['Utah Jazz', 0.365, 18.0, 12.0, 0.565], ['Houston Rockets', 0.468, 13.0, 11.0, 0.789], 0]
[['Phoenix Suns', 0.393, 10.0, 13.0, 0.8], ['San Antonio Spurs', 0.419, 13.0, 10.0, 0.541], 0]
[['Washington Wizards', 0.36, 13.0, 12.0, 0.75], ['Cleveland Cavaliers', 0.408, 12.0, 11.0, 0.76], 1]
[['Atlanta Hawks', 0.406, 13.0, 8.0, 0.862], ['Boston Celtics', 0.536, 10.0, 13.0, 0.733], 0]
